  -119.872452623644        36.3042381733539     
  -119.558949433491        36.3352639551806     
  -119.972603499990        36.0274940430130     
  -119.660629520757        36.0585465748953     
  -119.348412438832        36.0887901649924     
  -119.035958231893        36.1182232925490     
  -118.723272924435        36.1468444744460     
  -118.410362586728        36.1746522655213     
  -118.097233333748        36.2016452588833     
  -117.783891324096        36.2278220862176     
  -117.470342758889        36.2531814180864     
  -117.156593880640        36.2777219642200     
  -116.842650972115        36.3014424738012     
  -116.528520355176        36.3243417357412     
  -116.214208389596        36.3464185789490     
  -120.071768459001        35.7504053736376     
  -119.761308183819        35.7814772895347     
  -119.450608244299        35.8117506378908     
  -119.139674447762        35.8412239193933     
  -118.828512646997        35.8698956712967     
  -118.517128739264        35.8977644677329     
  -118.205528665276        35.9248289200149     
  -117.893718408163        35.9510876769335     
  -117.581703992417        35.9765394250477     
  -117.269491482817        36.0011828889674     
  -116.957086983342        36.0250168316287     
  -116.644496636058        36.0480400545629     
  -116.331726619999        36.0702513981562     
  -116.018783150020        36.0916497419038     
  -115.705672475643        36.1122340046543     
  -115.392400879884        36.1320031448473     
  -115.078974678065        36.1509561607429     
  -119.861000438531        35.5040604968083     
  -119.551802335513        35.5343562413776     
  -119.242373660534        35.5638622263972     
  -118.932720099202        35.5925770095363     
  -118.622847380321        35.6204991842930     
  -118.312761274917        35.6476273802879     
  -118.002467595250        35.6739602635519     
  -117.691972193804        35.6994965368072     
  -117.381280962263        35.7242349397409     
  -117.070399830468        35.7481742492731     
  -116.759334765360        35.7713132798163     
  -116.448091769905        35.7936508835290     
  -116.136676882003        35.8151859505612     
  -115.825096173382        35.8359174092931     
  -115.513355748479        35.8558442265653     
  -115.201461743305        35.8749654079026     
  -114.889420324294        35.8932799977292     
  -119.959721063521        35.2263005716047     
  -119.652009675098        35.2566114426162     
  -119.344071014254        35.2861427739352     
  -119.035910603823        35.3148931436710     
  -118.727534008583        35.3428611647435     
  -118.418946834330        35.3700454851668     
  -118.110154726931        35.3964447883281     
  -117.801163371362        35.4220577932593     
  -117.491978490727        35.4468832549030     
  -117.182605845265        35.4709199643714     
  -116.873051231338        35.4941667491987     
  -116.563320480401        35.5166224735864     
  -116.253419457968        35.5382860386425     
  -115.943354062546        35.5591563826124     
  -115.633130224575        35.5792324811037     
  -115.322753905334        35.5985133473034     
  -115.012231095850        35.6169980321870     
  -120.057484604571        34.9482018671513     
  -119.751244990982        34.9785206860565     
  -119.444781416532        35.0080700986048     
  -119.138099245565        35.0368487033567     
  -118.831203883149        35.0648551326931     
  -118.524100774186        35.0920880530907     
  -118.216795402513        35.1185461653914     
  -117.909293289978        35.1442282050657     
  -117.601599995507        35.1691329424696     
  -117.293721114151        35.1932591830963     
  -116.985662276123        35.2166057678200     
  -116.677429145814        35.2391715731348     
  -116.369027420802        35.2609555113860     
  -116.060462830836        35.2819565309950     
  -115.751741136822        35.3021736166774     
  -115.442868129781        35.3216057896539     
  -115.133849629801        35.3402521078548     
  -114.824691484978        35.3581116661165     
