   2343.14 -1548.00
   2344.14  850.000
   2345.14  1848.00
   2346.14  1607.00
   2347.14  1715.00
   2348.14  2541.00
   2349.14  3047.00
   2350.14  3396.00
   2351.14  3249.00
   2352.14  1980.00
   2353.14  638.000
   2354.14 -422.000
   2355.14 -1238.00
   2356.14 -2290.00
   2357.14 -3841.00
   2358.14 -5306.00
   2359.14 -7240.00
   2360.14 -8668.00
   2361.14 -7771.00
   2362.14 -5332.00
   2363.14 -2540.00
   2364.14 -299.000
   2365.14  539.000
   2366.14  85.0000
   2367.14 -146.000
   2368.14  1001.00
   2369.14  1778.00
   2370.14  1461.00
   2371.14  1332.00
   2372.14  1483.00
   2373.14  1699.00
   2374.14  1395.00
   2375.14  689.000
   2376.14 -318.000
   2377.14 -2168.00
   2378.14 -3453.00
   2379.14 -3946.00
   2380.14 -4629.00
   2381.14 -4891.00
   2382.14 -4536.00
   2383.14 -3914.00
   2384.14 -3261.00
   2385.14 -3009.00
   2386.14 -2982.00
   2387.14 -2695.00
   2388.14 -2307.00
   2389.14 -1785.00
   2390.14 -949.000
   2391.14  80.0000
   2392.14  852.000
   2393.14  986.000
   2394.14  816.000
   2395.14  746.000
   2396.14  855.000
   2397.14  539.000
   2398.14 -293.000
   2399.14 -1120.00
   2400.14 -1780.00
   2401.14 -1952.00
   2402.14 -2048.00
   2403.14 -2542.00
   2404.14 -3220.00
   2405.14 -3717.00
   2406.14 -3166.00
   2407.14 -2086.00
   2408.14 -1723.00
   2409.14 -1664.00
   2410.14 -1515.00
   2411.14 -1448.00
   2412.14 -1758.00
   2413.14 -2276.00
   2414.14 -2228.00
   2415.14 -1734.00
   2416.14 -1075.00
   2417.14 -323.000
   2418.14  60.0000
   2419.14 -1.00000
   2420.14 -24.0000
   2421.14  244.000
   2422.14  434.000
   2423.14  591.000
   2424.14  775.000
   2425.14  606.000
   2426.14  19.0000
   2427.14 -902.000
   2428.14 -1552.00
   2429.14 -1640.00
   2430.14 -1518.00
   2431.14 -1530.00
   2432.14 -1844.00
   2433.14 -1819.00
   2434.14 -1406.00
   2435.14 -1440.00
   2436.14 -1750.00
   2437.14 -1871.00
   2438.14 -1949.00
   2439.14 -1892.00
   2440.14 -1489.00
   2441.14 -819.000
   2442.14 -432.000
   2443.14 -587.000
   2444.14 -822.000
   2445.14 -1169.00
   2446.14 -1704.00
   2447.14 -1937.00
   2448.14 -1881.00
   2449.14 -1542.00
   2450.14 -643.000
   2451.14  224.000
   2452.14  688.000
   2453.14  891.000
   2454.14  420.000
   2455.14 -611.000
   2456.14 -1662.00
   2457.14 -2719.00
   2458.14 -3554.00
   2459.14 -4081.00
   2460.14 -4251.00
   2461.14 -3817.00
   2462.14 -3253.00
   2463.14 -3226.00
   2464.14 -3998.00
   2465.14 -5013.00
   2466.14 -5675.00
   2467.14 -6039.00
   2468.14 -5878.00
   2469.14 -5372.00
   2470.14 -5000.00
   2471.14 -4603.00
   2472.14 -4000.00
   2473.14 -2981.00
   2474.14 -1439.00
   2475.14  245.000
   2476.14  1773.00
   2477.14  3165.00
   2478.14  4300.00
   2479.14  4973.00
   2480.14  5121.00
   2481.14  4816.00
   2482.14  4261.00
   2483.14  3878.00
   2484.14  4203.00
   2485.14  5100.00
   2486.14  5856.00
   2487.14  6085.00
   2488.14  5834.00
   2489.14  5391.00
   2490.14  4850.00
   2491.14  4138.00
   2492.14  3286.00
   2493.14  2329.00
   2494.14  1270.00
   2495.14 -169.000
   2496.14 -2045.00
   2497.14 -4187.00
   2498.14 -6586.00
   2499.14 -8918.00
   2500.14 -11008.0
   2501.14 -13027.0
   2502.14 -14796.0
   2503.14 -15912.0
   2504.14 -16460.0
   2505.14 -16813.0
   2506.14 -16763.0
   2507.14 -16123.0
   2508.14 -15499.0
